,eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
15,2-s2.0-85096954178,10.3390/ijms21239114,,33266110,Astrocytoma: A hormone‐sensitive tumor?,re,Review,Hirtz A.,,CRAN Centre de Recherche en Automatique de Nancy,Vandoeouvre-les-Nancy,France,,,,,2020-12-01,1 December 2020,International Journal of Molecular Sciences,16616596,25879,14220067,Journal,21,23,9114,1-23,,,10,1,repositoryvor,Green,,,
16,2-s2.0-85096446526,10.1186/s13229-020-00396-5,,33228763,Combined frequency-tagging EEG and eye-tracking measures provide no support for the “excess mouth/diminished eye attention” hypothesis in autism,ar,Article,Vettori S.,,Departement Neurowetenschappen;KU Leuven,Leuven;3000 Leuven,Belgium;Belgium,,,,,2020-12-01,December 2020,Molecular Autism,,19700177555,20402392,Journal,11,1,94,,,,6,1,repositoryvor,Green,,,
17,2-s2.0-85093652083,10.1016/j.cortex.2020.09.008,S0010945220303506,33099077,Neural responses in a fast periodic visual stimulation paradigm reveal domain-general visual discrimination deficits in developmental prosopagnosia,ar,Article,Fisher K.,,"UCL Faculty of Brain Sciences;Birkbeck, University of London",London;London,United Kingdom;United Kingdom,,,,,2020-12-01,December 2020,Cortex,00109452,14945,19738102,Journal,133,,,76-102,,,3,0,,,,,
18,2-s2.0-85092234652,10.1088/1361-6498/abac4f,,,Patient exposure and diagnostic reference levels in operating rooms: A multi-centric retrospective study in over 150 private and public French clinics,ar,Article,Farah J.,,Hopital de Bicetre,Le Kremlin-Bicetre,France,,,,,2020-12-01,December 2020,Journal of Radiological Protection,09524746,12574,13616498,Journal,40,4,,1024-1038,,,0,0,,,,,
19,2-s2.0-85091801113,10.1038/s41598-020-73421-5,,33009475,Evaluation of 3 molecular-based assays for microsatellite instability detection in formalin-fixed tissues of patients with endometrial and colorectal cancers,ar,Article,Gilson P.,,Université de Lorraine,Nancy,France,,,,,2020-12-01,1 December 2020,Scientific Reports,,21100200805,20452322,Journal,10,1,16386,,,,16,1,repositoryvor,Green,,,
20,2-s2.0-85090232283,10.1016/j.neuroimage.2020.117315,S1053811920308016,32882385,EEG frequency-tagging demonstrates increased left hemispheric involvement and crossmodal plasticity for face processing in congenitally deaf signers,ar,Article,Bottari D.,,IMT School for Advanced Studies Lucca;Universität Hamburg,Lucca;Hamburg,Italy;Germany,,,,,2020-12-01,December 2020,NeuroImage,10538119,17495,10959572,Journal,223,,117315,,,,5,1,repositoryvor,Green,,,
21,2-s2.0-85089391725,10.1038/s41598-020-70820-6,,32792639,Flavagline synthetic derivative induces senescence in glioblastoma cancer cells without being toxic to healthy astrocytes,ar,Article,Harmouch E.,,Université de Strasbourg;National Institutes of Health (NIH),Strasbourg;Bethesda,France;United States,,,,,2020-12-01,1 December 2020,Scientific Reports,,21100200805,20452322,Journal,10,1,13750,,,,4,1,repositoryvor,Green,,,
22,2-s2.0-85080839560,10.1038/s41598-020-60491-8,,32109233,"Author Correction: Dual paths cryptosystem based on tilt Fresnel diffraction using non-spherical mirror and phase modulation in expanded fractional Fourier transform domain (Scientific Reports, (2019), 9, 1, (15071), 10.1038/s41598-019-50263-4)",er,Erratum,Chen H.,,Université de Lorraine;Jiangxi University of Science and Technology,Nancy;Ganzhou,France;China,,,,,2020-12-01,1 December 2020,Scientific Reports,,21100200805,20452322,Journal,10,1,3940,,,,0,1,repositoryvor,Green,,,
23,2-s2.0-85079621417,10.1038/s41598-020-59413-5,,32066744,An objective comparison of detection and segmentation algorithms for artefacts in clinical endoscopy,ar,Article,Ali S.,,Nuffield Department of Medicine,Oxford,United Kingdom,,,,,2020-12-01,1 December 2020,Scientific Reports,,21100200805,20452322,Journal,10,1,2748,,,,44,1,repositoryam,Green,,,
24,2-s2.0-85057809500,10.1109/MITS.2018.2880261,,,Ecological Advanced Driver Assistance System for Optimal Energy Management in Electric Vehicles,ar,Article,Sajadi-Alamdari S.A.,,University of Luxembourg,Esch-sur-Alzette,Luxembourg,,,,,2020-12-01,Winter 2020,IEEE Intelligent Transportation Systems Magazine,19391390,18300156720,19411197,Journal,12,4,8548577,92-109,,,3,0,repositoryam,Green,,,
25,2-s2.0-85099458398,10.1109/GTSD50082.2020.9303076,,,An efficient evolutionary algorithm for joint optimization of maintenance grouping and routing,cp,Conference Paper,Nguyen H.S.H.,,University of Danang,Da Nang,Viet Nam,,,,,2020-11-27,27 November 2020,"Proceedings of 2020 5th International Conference on Green Technology and Sustainable Development, GTSD 2020",,21101033921,,Conference Proceeding,,,9303076,604-611,,,1,0,,,,,
26,2-s2.0-85096939650,10.3389/fonc.2020.528957,,,Pathology of HPV-Associated Head and Neck Carcinomas: Recent Data and Perspectives for the Development of Specific Tumor Markers,re,Review,Sastre-Garau X.,,Centre Hospitalier Intercommunal Creteil,Creteil,France,,,,,2020-11-16,16 November 2020,Frontiers in Oncology,,21100275443,2234943X,Journal,10,,528957,,,,2,1,repositoryvor,Green,,,
27,2-s2.0-85099457965,10.1109/CCE50788.2020.9299144,,,Detection of Sore-risk Regions on the Foot Sole with Digital Image Processing and Passive Thermography in Diabetic Patients,cp,Conference Paper,Bayareh Mancilla R.,,Centro de Investigacion y de Estudios Avanzados,Mexico City,Mexico,,,,,2020-11-11,11 November 2020,"2020 17th International Conference on Electrical Engineering, Computing Science and Automatic Control, CCE 2020",,21101033928,,Conference Proceeding,,,9299144,,,,5,0,,,,,
28,2-s2.0-85099301621,10.1109/IPTA50016.2020.9286608,,,An original MRI-based method to quantify the Diffuse Low-Grade Glioma brain infiltration,cp,Conference Paper,Brzenczek C.,,CRAN Centre de Recherche en Automatique de Nancy,Vandoeouvre-les-Nancy,France,,,,,2020-11-09,9 November 2020,"2020 10th International Conference on Image Processing Theory, Tools and Applications, IPTA 2020",,21101033874,,Conference Proceeding,,,9286608,,,,0,0,,,,,
29,2-s2.0-85095837689,10.1021/acs.jproteome.0c00779,,33119313,Molecular Basis of SARS-CoV-2 Infection and Rational Design of Potential Antiviral Agents: Modeling and Simulation Approaches,re,Review,Francés-Monerris A.,,Université de Lorraine;Universitat de València,Nancy;Valencia,France;Spain,,,,,2020-11-06,6 November 2020,Journal of Proteome Research,15353893,17625,15353907,Journal,19,11,,4291-4315,,,25,0,repositoryvor,Green,,,
30,2-s2.0-85091733724,10.1002/chem.202002484,,32597544,Photoinduced DNA Lesions in Dormant Bacteria: The Peculiar Route Leading to Spore Photoproducts Characterized by Multiscale Molecular Dynamics**,ar,Article,Francés-Monerris A.,,Université de Lorraine;Universitat de València,Nancy;Valencia,France;Spain,,,,,2020-11-06,6 November 2020,Chemistry - A European Journal,09476539,23392,15213765,Journal,26,62,,14236-14241,,,4,0,repositoryam,Green,,,
31,2-s2.0-85099355233,10.1109/ICLO48556.2020.9285675,,,"Study of the impact of optical clearing on skin absorption, scattering and autofluorescence properties",cp,Conference Paper,Blondel W.,,Université de Lorraine,Nancy,France,,,,,2020-11-02,2 November 2020,"Proceedings - International Conference Laser Optics 2020, ICLO 2020",,21101033889,,Conference Proceeding,,,9285675,,,,0,0,,,,,
32,2-s2.0-85097035325,10.1371/journal.pone.0242613,,33253264,Robust optimal design of FOPID controller for five bar linkage robot in a Cyber-Physical System: A new simulation-optimization approach,ar,Article,Parnianifard A.,,Chulalongkorn University,Bangkok,Thailand,,,,,2020-11-01,November 2020,PLoS ONE,,10600153309,19326203,Journal,15,11 November,e0242613,,,,1,1,repositoryam,Green,,,
33,2-s2.0-85095982414,10.3390/su12219255,,,Green cloud software engineering for big data processing,ar,Article,Ganesan M.,,Leeds Beckett University,Leeds,United Kingdom,,,,,2020-11-01,1 November 2020,Sustainability (Switzerland),,21100240100,20711050,Journal,12,21,9255,1-24,,,4,1,repositoryam,Green,,,
34,2-s2.0-85093913305,10.1080/00207179.2019.1644455,,,Interval state estimation for uncertain polytopic systems,ar,Article,Marx B.,,CRAN Centre de Recherche en Automatique de Nancy,Vandoeouvre-les-Nancy,France,,,,,2020-11-01,1 November 2020,International Journal of Control,00207179,12342,13665820,Journal,93,11,,2564-2576,,,1,0,repositoryam,Green,,,
35,2-s2.0-85091662923,10.1016/j.cortex.2020.08.016,S0010945220303191,33007641,A robust neural familiar face recognition response in a dynamic (periodic) stream of unfamiliar faces,ar,Article,Yan X.,,CRAN Centre de Recherche en Automatique de Nancy;Université Catholique de Louvain,Vandoeouvre-les-Nancy;Louvain-la-Neuve,France;Belgium,,,,,2020-11-01,November 2020,Cortex,00109452,14945,19738102,Journal,132,,,281-295,,,7,0,,,,,
36,2-s2.0-85089977730,10.1007/s13389-020-00239-2,,,On the power of template attacks in highly multivariate context,ar,Article,Ouladj M.,,Universite Paris 8 Vincennes-St Denis,Saint-Denis,France,,,,,2020-11-01,1 November 2020,Journal of Cryptographic Engineering,21908508,21100266502,21908516,Journal,10,4,,337-354,,,1,0,repositoryam,Green,,,
37,2-s2.0-85089305674,10.1109/TPEL.2020.2989155,,,Data-Driven Modeling of Wireless Power Transfer Systems with Multiple Transmitters,ar,Article,Chen F.,,Wuhan University,Wuhan,China,,,,,2020-11-01,November 2020,IEEE Transactions on Power Electronics,08858993,26055,19410107,Journal,35,11,9072652,11363-11379,,,4,0,,,,,
38,2-s2.0-85089303373,10.1109/TPEL.2020.2986224,,,Data-Driven Modeling of Wireless Power Transfer Systems with Slowly Time-Varying Parameters,ar,Article,Chen F.,,Wuhan University,Wuhan,China,,,,,2020-11-01,November 2020,IEEE Transactions on Power Electronics,08858993,26055,19410107,Journal,35,11,9060978,12442-12456,,,1,0,,,,,
39,2-s2.0-85089077110,10.1016/j.neuroimage.2020.117174,S1053811920306601,32682990,The neural basis of rapid unfamiliar face individuation with human intracerebral recordings,ar,Article,Jacques C.,,Université Catholique de Louvain,Louvain-la-Neuve,Belgium,,,,,2020-11-01,1 November 2020,NeuroImage,10538119,17495,10959572,Journal,221,,117174,,,,7,1,repositoryvor,Green,,,
40,2-s2.0-85088867439,10.1111/ejn.14865,,32542962,Understanding human individuation of unfamiliar faces with oddball fast periodic visual stimulation and electroencephalography,re,Review,Rossion B.,,Université de Lorraine,Nancy,France,,,,,2020-11-01,1 November 2020,European Journal of Neuroscience,0953816X,15550,14609568,Journal,52,10,,4283-4344,,,22,0,repositoryam,Green,,,
41,2-s2.0-85085247759,10.1016/j.nahs.2020.100910,S1751570X20300571,,Analysis of opinion dynamics under binary exogenous and endogenous signals,ar,Article,Varma V.S.,,CRAN Centre de Recherche en Automatique de Nancy,Vandoeouvre-les-Nancy,France,,,,,2020-11-01,November 2020,Nonlinear Analysis: Hybrid Systems,1751570X,9000153105,,Journal,38,,100910,,,,1,1,publisherfree2read,Bronze,,,
42,2-s2.0-85052103444,10.1080/17445760.2018.1495206,,,Multi-scale filters implemented by cellular automaton for retinal layers modelling,ar,Article,Devillard F.,,Université de Lorraine,Nancy,France,,,,,2020-11-01,1 November 2020,"International Journal of Parallel, Emergent and Distributed Systems",17445760,100147332,17445779,Journal,35,6,,617-640,,,3,0,,,,,
43,2-s2.0-85096005222,10.3389/fonc.2020.574679,,,Adult Diffuse Low-Grade Gliomas: 35-Year Experience at the Nancy France Neurooncology Unit,ar,Article,Obara T.,,Université de Lorraine;CHU de Nancy,Nancy;Nancy,France;France,,,,,2020-10-28,28 October 2020,Frontiers in Oncology,,21100275443,2234943X,Journal,10,,574679,,,,13,1,repositoryvor,Green,,,
44,2-s2.0-85088373071,10.1016/j.jclepro.2020.121941,S0959652620319880,,Artificial intelligence-enabled context-aware air quality prediction for smart cities,ar,Article,Schürholz D.,,Deakin University,Geelong,Australia,,,,,2020-10-20,20 October 2020,Journal of Cleaner Production,09596526,19167,,Journal,271,,121941,,,,11,0,,,,,
45,2-s2.0-85096034420,10.1137/19M125950X,,,Approximate matrix and tensor diagonalization by unitary transformations: Convergence of Jacobi-type algorithms,ar,Article,Usevich K.,,CRAN Centre de Recherche en Automatique de Nancy,Vandoeouvre-les-Nancy,France,,,,,2020-10-19,19 October 2020,SIAM Journal on Optimization,10526234,26422,,Journal,30,4,,2998-3028,,,0,0,repositoryam,Green,,,
46,2-s2.0-85092620349,10.3390/s20205846,,33081097,Supervised health stage prediction using convolutional neural networks for bearing wear,ar,Article,Suh S.,,Technische Universität Kaiserslautern;Korea Institute of Science and Technology (KIST) Europe,Kaiserslautern;Saarbrucken,Germany;Germany,,,,,2020-10-02,2 October 2020,Sensors (Switzerland),14248220,130124,,Journal,20,20,5846,1-19,,,5,1,repositoryvor,Green,,,
47,2-s2.0-85088843279,10.1080/00207721.2020.1797228,,,Active mode recognition of dynamic systems,ar,Article,Ragot J.,,Université de Lorraine,Nancy,France,,,,,2020-10-02,2 October 2020,International Journal of Systems Science,00207721,12419,14645319,Journal,51,13,,2500-2519,,,0,0,,,,,
48,2-s2.0-85105024027,10.14740/wjon1305,,,Fluorescence Emitted by Papanicolaou-Stained Urothelial Cells Improves Sensitivity of Urinary Conventional Cytology for Detection of Urothelial Tumors,ar,Article,Alsibai K.D.,,Centre de Pathologie Cellulaire et Moleculaire (CPCM-Labs);Centre Hospitalier de Cayenne,Es-calquens;Cayenne,France;France,,,,,2020-10-01,October 2020,World Journal of Oncology,19204531,21100853510,1920454X,Journal,11,5,,204-215,,,0,1,repositoryvor,Green,,,
49,2-s2.0-85100704587,10.1007/s42452-020-03473-9,,,Detection of early Parkinson’s disease with wavelet features using finger typing movements on a keyboard,ar,Article,Peachap A.B.,,University of Dschang,Dschang,Cameroon,,,,,2020-10-01,October 2020,SN Applied Sciences,,21101037132,25233971,Journal,2,10,1634,,,,1,1,publisherfree2read,Bronze,,,
50,2-s2.0-85092423585,10.1109/TAC.2019.2953816,,,Energy-Efficient Time-Triggered Communication Policies for Wireless Networked Control Systems,ar,Article,Varma V.S.,,Université de Lorraine,Nancy,France,,,,,2020-10-01,October 2020,IEEE Transactions on Automatic Control,00189286,17339,15582523,Journal,65,10,8902080,4324-4331,,,4,0,repositoryam,Green,,,
51,2-s2.0-85091532751,10.1007/s11033-020-05835-3,,32979166,Claudin 1 inhibits cell migration and increases intercellular adhesion in triple-negative breast cancer cell line,ar,Article,Geoffroy M.,,Université de Lorraine;CRAN Centre de Recherche en Automatique de Nancy,Nancy;Vandoeouvre-les-Nancy,France;France,,,,,2020-10-01,1 October 2020,Molecular Biology Reports,03014851,14154,15734978,Journal,47,10,,7643-7653,,,1,0,,,,,
52,2-s2.0-85089694777,10.1016/j.neuropsychologia.2020.107583,S0028393220302566,32771474,Typical visual unfamiliar face individuation in left and right mesial temporal epilepsy,ar,Article,Volfart A.,,CRAN Centre de Recherche en Automatique de Nancy;Université Catholique de Louvain,Vandoeouvre-les-Nancy;Louvain-la-Neuve,France;Belgium,,,,,2020-10-01,October 2020,Neuropsychologia,00283932,18009,18733514,Journal,147,,107583,,,,1,0,,,,,
53,2-s2.0-85089209096,10.1016/j.seizure.2020.07.028,S105913112030234X,32795943,Skin conductance response and emotional response in women with psychogenic non-epileptic seizures,ar,Article,Herrero H.,,Pôle Universitaire du Grand Nancy;Groupe hospitalier Paul-Guiraud,Nancy;Villejuif,France;France,,,,,2020-10-01,October 2020,Seizure,10591311,19380,15322688,Journal,81,,,123-131,,,2,1,publisherfree2read,Bronze,,,
54,2-s2.0-85088873100,10.1007/s10549-020-05830-z,,32737710,Pre-operative axillary ultrasound with fine-needle aspiration cytology performance and predictive factors of false negatives in axillary lymph node involvement in early breast cancer,ar,Article,Hotton J.,,Université de Lorraine;Institut Godinot,Nancy;Reims,France;France,,,,,2020-10-01,1 October 2020,Breast Cancer Research and Treatment,01676806,28766,15737217,Journal,183,3,,639-647,,,4,0,,,,,
55,2-s2.0-85082653463,10.1007/s10846-020-01170-8,,,Interconnection and Damping Assignment Passivity-Based Control Design Under Loss of Actuator Effectiveness,ar,Article,Liu Z.,,University of Chinese Academy of Sciences;Shenyang Institute of Automation Chinese Academy of Sciences;Chinese Academy of Sciences,Beijing;Shenyang;Beijing,China;China;China,,,,,2020-10-01,1 October 2020,Journal of Intelligent and Robotic Systems: Theory and Applications,09210296,24360,15730409,Journal,100,1,,29-45,,,4,0,,,,,
56,2-s2.0-85088154494,10.1016/j.chemolab.2020.104090,S0169743920300800,,An ADMM-based algorithm with minimum dispersion regularization for on-line blind unmixing of hyperspectral images,ar,Article,Nus L.,,Université de Lorraine,Nancy,France,,,,,2020-09-15,15 September 2020,Chemometrics and Intelligent Laboratory Systems,01697439,24595,18733239,Journal,204,,104090,,,,0,1,repositoryam,Green,,,
57,2-s2.0-85059590633,10.1080/17517575.2018.1564154,,,A capability model for public administration interoperability,ar,Article,Almeida Prado Cestari J.M.,,Pontifícia Universidade Católica do Paraná,Curitiba,Brazil,,,,,2020-09-13,13 September 2020,Enterprise Information Systems,17517575,10900153330,17517583,Journal,14,8,,1071-1101,,,7,0,repositoryam,Green,,,
58,2-s2.0-85057303685,10.1080/17517575.2018.1536807,,,"Cyber-Physical Systems, a new formal paradigm to model redundancy and resiliency",ar,Article,Lezoche M.,,Université de Lorraine,Nancy,France,,,,,2020-09-13,13 September 2020,Enterprise Information Systems,17517575,10900153330,17517583,Journal,14,8,,1150-1171,,,15,0,repositoryam,Green,,,
59,2-s2.0-85096720191,10.1109/EVER48776.2020.9243062,,,Detection and Localization of Interturn Short-Circuit Fault by Analysis of Stator Accelerations Spectrum in Five-Phase Flux Switching Machine for HEV Application,cp,Conference Paper,Lanciotti N.,,CEA Saclay,Gif-sur-Yvette,France,,,,,2020-09-10,10 September 2020,"2020 15th International Conference on Ecological Vehicles and Renewable Energies, EVER 2020",,21101028404,,Conference Proceeding,,,9243062,,,,0,0,,,,,
60,2-s2.0-85090071228,10.1039/d0dt02135k,,32776052,"Recent advances in iron-complexes as drug candidates for cancer therapy: Reactivity, mechanism of action and metabolites",re,Review,Bouché M.,,Université de Lorraine,Nancy,France,,,,,2020-09-07,7 September 2020,Dalton Transactions,14779226,9500153949,14779234,Journal,49,33,,11451-11466,,,10,0,repositoryam,Green,,,
61,2-s2.0-85100765045,10.1007/s42452-020-03256-2,,,Some new discrete biorthogonal wavelets constructed with Laguerre polynomials,ar,Article,Peachap A.B.,,University of Dschang,Dschang,Cameroon,,,,,2020-09-01,September 2020,SN Applied Sciences,,21101037132,25233971,Journal,2,9,1470,,,,0,1,publisherfree2read,Bronze,,,
62,2-s2.0-85094957700,10.1109/ICUAS48674.2020.9214050,,,Observer-based Event-triggered Model Reference Control for Multi-agent Systems,cp,Conference Paper,Vazquez Trejo J.A.,,Université de Lorraine,Nancy,France,,,,,2020-09-01,September 2020,"2020 International Conference on Unmanned Aircraft Systems, ICUAS 2020",,21101024214,,Conference Proceeding,,,9214050,421-428,,,5,0,,,,,
63,2-s2.0-85092205563,10.1109/MED48518.2020.9183277,,,Model-free control as a service in the industrial internet of things: Packet loss and latency issues via preliminary experiments,cp,Conference Paper,Join C.,,Université de Lorraine;AL.I.E.N. (ALgèbre pour Identification &amp; Estimation Numériques),Nancy;Vézelise,France;France,,,,,2020-09-01,September 2020,"2020 28th Mediterranean Conference on Control and Automation, MED 2020",,21101022990,,Conference Proceeding,,,9183277,299-306,,,4,0,repositoryam,Green,,,
64,2-s2.0-85092182399,10.1109/MED48518.2020.9183316,,,Frequency-shaping observer-based controller design for actuator degradation: Application to suspension system,cp,Conference Paper,Do M.H.,,Universite Grenoble Alpes,Saint Martin d'Heres,France,,,,,2020-09-01,September 2020,"2020 28th Mediterranean Conference on Control and Automation, MED 2020",,21101022990,,Conference Proceeding,,,9183316,1-6,,,0,0,,,,,
65,2-s2.0-85092127127,10.1109/MED48518.2020.9182819,,,Input-output hidden markov model for system health diagnosis under missing data,cp,Conference Paper,Shahin K.I.,,CRAN Centre de Recherche en Automatique de Nancy,Vandoeouvre-les-Nancy,France,,,,,2020-09-01,September 2020,"2020 28th Mediterranean Conference on Control and Automation, MED 2020",,21101022990,,Conference Proceeding,,,9182819,556-561,,,2,0,,,,,
66,2-s2.0-85090717978,10.3390/en13174378,,,A machine learning solution for data center thermal characteristics analysis,ar,Article,Grishina A.,,Technische Universiteit Eindhoven,Eindhoven,Netherlands,,,,,2020-09-01,September 2020,Energies,,62932,19961073,Journal,13,17,4378,,,,3,1,repositoryam,Green,,,
67,2-s2.0-85089669204,10.1016/j.bspc.2020.102141,S1746809420302883,,"EEG signals analysis for epileptic seizures detection using polynomial transforms, linear discriminant analysis and support vector machines",ar,Article,Djoufack Nkengfack L.C.,,University of Dschang,Dschang,Cameroon,,,,,2020-09-01,September 2020,Biomedical Signal Processing and Control,17468094,4700152237,17468108,Journal,62,,102141,,,,12,0,,,,,
68,2-s2.0-85087662404,10.1016/j.ejpb.2020.06.022,S0939641120301934,32634570,Cyclodextrin nanosponge as a temoporfin nanocarrier: Balancing between accumulation and penetration in 3D tumor spheroids,ar,Article,Yakavets I.,,CRAN Centre de Recherche en Automatique de Nancy;Belarusian State University;Institut de Cancérologie de Lorraine,Vandoeouvre-les-Nancy;Minsk;Vandoeouvre-les-Nancy,France;Belarus;France,,,,,2020-09-01,September 2020,European Journal of Pharmaceutics and Biopharmaceutics,09396411,21332,18733441,Journal,154,,,33-42,,,7,1,publisherfree2read,Bronze,,,
